index,id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes
2013,tm420274,Hannah Gadsby: Nanette,MOVIE,2018,,69,"['comedy', 'documentation']",US,,tt8465676,8.1,12035
2014,tm434008,Banana Split,MOVIE,2018,R,88,['comedy'],GB,,tt7755856,6.2,3190
2015,ts80720,Scissor Seven,SHOW,2018,TV-PG,15,"['action', 'animation', 'comedy', 'drama', 'fantasy', 'romance']",GB,3,tt11503082,8.5,297
2016,ts57439,Damnation,SHOW,2017,TV-MA,43,"['western', 'drama', 'crime']",US,1,tt6106704,7.6,8111
2017,tm317566,Creep 2,MOVIE,2017,R,80,"['horror', 'thriller', 'crime', 'drama']",GB,,tt3654796,6.4,24468
2018,tm417496,Dumplin',MOVIE,2018,PG-13,110,"['comedy', 'drama']",US,,tt4878482,6.5,33206
2019,tm367065,Shirkers,MOVIE,2018,,96,['documentation'],US,,tt7472352,7.4,5020
2020,tm426274,The After Party,MOVIE,2018,,89,"['comedy', 'horror', 'music']",US,,tt3960240,5.7,4348
2021,tm433228,Red Joan,MOVIE,2018,R,101,"['thriller', 'drama', 'history', 'romance']",US,,tt7615302,6.4,12124
2022,tm244325,Mute,MOVIE,2018,R,126,"['thriller', 'drama', 'scifi']",US,,tt1464763,5.4,34788
2023,ts75157,The Magic School Bus Rides Again,SHOW,2017,TV-Y,25,"['animation', 'family', 'fantasy']",US,3,tt3869122,6.2,812
2024,tm316414,Hell Fest,MOVIE,2018,R,89,"['horror', 'thriller']",US,,tt1999890,5.5,16610
2025,tm311921,Small Town Crime,MOVIE,2018,R,91,"['thriller', 'crime']",GB,,tt5751998,6.6,11167
2026,tm370212,Adrift,MOVIE,2018,PG-13,96,"['thriller', 'drama', 'romance', 'action', 'european']",GB,,tt6306064,6.6,54750
2027,ts58152,Cathedral of the Sea,SHOW,2018,TV-MA,57,"['drama', 'history']",US,1,tt4944694,7.4,4292
2028,ts84779,Haunted,SHOW,2018,TV-MA,25,"['documentation', 'horror', 'reality']",GB,3,tt9077192,4.6,3150
2029,tm410742,Happy as Lazzaro,MOVIE,2018,PG-13,125,"['fantasy', 'drama', 'european']",US,,tt6752992,7.5,17716
2030,tm281935,A Bad Moms Christmas,MOVIE,2017,R,104,['comedy'],US,,tt6365402,5.6,49478
2031,tm323634,A-X-L,MOVIE,2018,PG-13,98,"['scifi', 'family', 'thriller', 'action', 'drama']",US,,tt5709188,5.3,11785
2032,tm139885,The Other Side of the Wind,MOVIE,2018,R,122,"['drama', 'european']",US,,tt0069049,6.7,7104
2033,ts56038,Dave Chappelle,SHOW,2017,,60,"['comedy', 'documentation']",US,1,tt6963504,8.7,2753
2034,tm349278,Ravenous,MOVIE,2017,,104,"['horror', 'animation', 'documentation', 'scifi', 'thriller', 'action', 'drama']",US,,tt6243140,5.8,9154
2035,ts84574,Salt Fat Acid Heat,SHOW,2018,,40,['documentation'],US,1,tt8772088,7.7,2419
2036,ts56481,Great News,SHOW,2017,TV-PG,21,['comedy'],GB,2,tt4955480,7,6810
2037,ts82560,Dark Tourist,SHOW,2018,TV-MA,41,"['action', 'documentation']",GB,1,tt8725166,7.5,7158
2038,tm348993,22-Jul,MOVIE,2018,R,143,"['thriller', 'history', 'crime', 'drama', 'european']",US,,tt7280898,6.8,33246
2039,ts55231,Abstract: The Art of Design,SHOW,2017,TV-14,45,['documentation'],GB,2,tt6333098,8.4,5306
2040,tm285107,Victoria & Abdul,MOVIE,2017,PG-13,112,"['drama', 'history']",US,,tt5816682,6.8,35458
2041,ts88783,Bakugan: Battle Planet,SHOW,2018,TV-Y7,20,"['scifi', 'animation', 'action', 'comedy', 'family', 'fantasy']",US,4,tt9527662,5.1,220
2042,tm414962,May the Devil Take You,MOVIE,2018,R,110,"['thriller', 'horror']",US,,tt8765496,5.9,4209
2043,ts57814,Kakegurui,SHOW,2017,TV-14,24,"['action', 'animation', 'drama', 'thriller']",US,2,tt7131720,7.2,8547
2044,ts113109,Numberblocks,SHOW,2017,TV-Y,5,['animation'],US,5,tt7978538,8.6,198
2045,ts85138,Dogs,SHOW,2018,TV-PG,50,['documentation'],US,2,tt0262158,8,1269
2046,ts57424,The Forest,SHOW,2017,TV-MA,52,"['crime', 'thriller', 'drama', 'european']",US,1,tt6560040,7.2,10137
2047,tm240076,Buster's Mal Heart,MOVIE,2017,,96,"['thriller', 'drama', 'crime']",GB,,tt5833778,6.2,10490
2048,ts82281,Zoids Wild,SHOW,2018,TV-Y7,21,"['scifi', 'action', 'comedy', 'animation']",GB,1,tt12317724,6,25
2049,tm217228,Death Note,MOVIE,2017,NC-17,101,"['fantasy', 'horror', 'thriller', 'action', 'crime', 'drama']",US,,tt1241317,4.5,83519
2050,ts77474,Mr. Sunshine,SHOW,2018,TV-MA,76,"['drama', 'action', 'history', 'romance', 'war']",GB,1,tt7094780,8.7,6855
2051,tm244307,Bright,MOVIE,2017,R,117,"['thriller', 'fantasy', 'action', 'crime', 'scifi']",US,,tt5519340,6.3,183841
2052,tm298846,The Incredible Jessica James,MOVIE,2017,,83,['comedy'],US,,tt5990342,6.5,7496
2053,tm412623,The Kissing Booth,MOVIE,2018,,105,"['romance', 'comedy']",US,,tt3799232,5.9,81639
2054,tm298339,Handsome Devil,MOVIE,2017,,95,"['drama', 'comedy', 'sport', 'european']",US,,tt5016946,7,13708
2055,ts57964,Hotel Transylvania: The Series,SHOW,2017,TV-Y7,16,"['comedy', 'family', 'fantasy', 'horror', 'animation']",US,2,tt4858114,5.5,694
2056,tm245176,Sand Castle,MOVIE,2017,,113,"['drama', 'action', 'war']",US,,tt2582576,6.3,22854
2057,ts78298,My Mister,SHOW,2018,TV-14,79,"['drama', 'family']",US,1,tt7923710,9.2,5481
2058,ts83251,Magic for Humans,SHOW,2018,TV-14,24,"['comedy', 'reality']",GB,3,tt8425308,7.1,3316
2059,ts55194,Bill Nye Saves the World,SHOW,2017,TV-14,30,['comedy'],GB,3,tt6026278,3.5,7233
2060,ts84335,1983,SHOW,2018,TV-MA,57,"['drama', 'crime', 'thriller']",US,1,tt7371666,6.8,4173
2061,tm351101,Errementari: The Blacksmith and the Devil,MOVIE,2018,,98,"['drama', 'fantasy', 'horror', 'thriller', 'european']",GB,,tt5592878,6.4,11561
2062,tm299504,Holy Camp!,MOVIE,2017,,109,"['comedy', 'european']",US,,tt5176252,6.2,3986
2063,tm321224,"Game Over, Man!",MOVIE,2018,R,100,"['comedy', 'action']",US,,tt3317234,5.4,29773
2064,tm359978,Forgotten,MOVIE,2017,,109,"['thriller', 'horror', 'crime', 'scifi']",US,,tt4236484,7.4,29804
2065,tm306301,Piercing,MOVIE,2018,R,82,"['thriller', 'horror']",US,,tt6516314,5.5,7534
2066,ts57947,Unit 42,SHOW,2017,,48,"['crime', 'thriller', 'drama', 'european']",US,2,tt6136644,7,2311
2067,ts53936,Innocent,SHOW,2017,TV-14,51,"['drama', 'crime']",US,1,tt6478854,8.4,17727
2068,ts83763,Black Earth Rising,SHOW,2018,TV-MA,59,"['crime', 'thriller']",US,1,tt7660730,7.4,4790
2069,tm298084,On Body and Soul,MOVIE,2017,,116,"['fantasy', 'drama', 'romance']",GB,,tt5607714,7.5,27003
2070,tm244148,Mowgli: Legend of the Jungle,MOVIE,2018,PG-13,105,"['drama', 'fantasy']",GB,,tt2388771,6.5,60870
2071,tm436470,No Escape Room,MOVIE,2018,,85,"['thriller', 'horror']",US,,tt9099102,5,4277
2072,ts82892,I Am a Killer,SHOW,2018,TV-MA,46,"['crime', 'documentation']",GB,2,tt8300324,7.4,3937
2073,tm219259,Goon: Last of the Enforcers,MOVIE,2017,R,101,"['comedy', 'sport']",US,,tt2417712,5.8,13476
2074,ts79422,Nailed It!,SHOW,2018,TV-PG,33,"['reality', 'comedy']",US,6,tt6987788,7.4,4682
2075,ts80523,Aggretsuko,SHOW,2018,TV-14,16,"['animation', 'music', 'romance', 'comedy', 'drama']",US,4,tt8019444,8,6005
2076,ts83561,Immortals,SHOW,2018,TV-MA,28,"['scifi', 'action', 'drama', 'fantasy', 'thriller', 'music']",US,1,tt8063174,5.4,3087
2077,tm375912,Ricky Gervais: Humanity,MOVIE,2018,R,79,['comedy'],US,,tt7830574,7.9,18523
2078,tm356742,Trolls Holiday,MOVIE,2017,PG,26,"['fantasy', 'comedy', 'family', 'romance', 'animation']",US,,tt6645614,6.2,2725
2079,tm244317,To the Bone,MOVIE,2017,,107,['drama'],US,,tt6143418,6.8,47025
2080,ts78382,On My Block,SHOW,2018,TV-14,29,"['comedy', 'drama']",GB,4,tt7879820,7.9,15642
2081,ts86296,Sunderland 'Til I Die,SHOW,2018,TV-MA,41,"['documentation', 'sport']",GB,2,tt8914684,8.1,7943
2082,ts41527,Gypsy,SHOW,2017,TV-MA,59,"['drama', 'thriller']",US,1,tt5503718,6.8,16133
2083,tm292837,The Bar,MOVIE,2017,,102,"['horror', 'thriller', 'comedy', 'fantasy', 'european']",GB,,tt5121816,6.3,25934
2084,tm414709,Siberia,MOVIE,2018,R,105,"['thriller', 'european', 'crime', 'romance']",US,,tt6494688,4.3,15038
2085,ts78507,Alexa & Katie,SHOW,2018,TV-Y7,25,"['comedy', 'drama']",US,4,tt6916746,7.4,4687
2086,tm321295,Woodshock,MOVIE,2017,R,100,"['thriller', 'horror', 'drama', 'fantasy']",US,,tt4677924,4.2,1933
2087,tm233294,War Machine,MOVIE,2017,R,122,"['drama', 'comedy', 'war']",US,,tt4758646,6,45972
2088,tm328443,Illang: The Wolf Brigade,MOVIE,2018,R,140,"['thriller', 'drama', 'action', 'scifi']",US,,tt3967878,5.9,5073
2089,tm324155,Security,MOVIE,2017,R,87,"['crime', 'thriller', 'action', 'european']",US,,tt3501112,5.7,18618
2090,tm289181,Newness,MOVIE,2017,,112,"['drama', 'romance']",US,,tt6408226,6.3,16459
2091,ts89538,Bitter Daisies,SHOW,2018,,71,"['drama', 'thriller']",GB,2,tt9412454,7.2,3274
2092,tm370436,The Breaker Upperers,MOVIE,2018,,82,['comedy'],GB,,tt6728096,5.9,6008
2093,tm351216,Joan Didion: The Center Will Not Hold,MOVIE,2017,,92,['documentation'],US,,tt7253506,7.4,2596
2094,tm318200,Clive Davis: The Soundtrack of Our Lives,MOVIE,2017,PG-13,123,"['music', 'documentation']",GB,,tt6494358,7.5,950
2095,ts57464,Life Sentence,SHOW,2018,TV-14,42,"['drama', 'comedy']",US,1,tt6088922,6.4,3855
2096,ts228255,Cry Babies Magic Tears,SHOW,2018,TV-Y,12,"['animation', 'family']",US,2,tt11067738,4.8,36
2097,ts58175,She's Gotta Have It,SHOW,2017,TV-MA,32,['comedy'],US,2,tt0196291,6.8,4624
2098,ts77525,The Toys That Made Us,SHOW,2017,TV-14,45,"['documentation', 'comedy', 'history']",US,3,tt7053920,8,5545
2099,ts58225,The Standups,SHOW,2017,TV-MA,30,['comedy'],US,3,tt15250768,6.6,1225
2100,ts84243,Baby,SHOW,2018,TV-MA,45,['drama'],US,3,tt7645192,6.8,10990
2101,ts78231,Unsolved: The Murders of Tupac and The Notorious B.I.G.,SHOW,2018,TV-MA,45,['crime'],US,1,tt6233618,7.8,7651
2102,ts56594,Disjointed,SHOW,2017,TV-MA,27,['comedy'],GB,2,tt5884792,6.8,9980
2103,tm370232,We the Animals,MOVIE,2018,R,94,['drama'],GB,,tt7681824,6.9,4181
2104,ts57080,Spirit: Riding Free,SHOW,2017,TV-Y7,23,"['action', 'animation', 'comedy', 'drama', 'family', 'western', 'documentation']",US,11,tt11942070,6.6,993
2105,tm439484,Welcome Home,MOVIE,2018,R,97,"['thriller', 'horror', 'drama']",GB,,tt6829180,5.2,7387
2106,tm271960,Midnight Sun,MOVIE,2018,PG-13,91,"['drama', 'romance', 'european']",US,,tt4799078,6.6,29565
2107,tm349800,Unicorn Store,MOVIE,2017,,92,"['fantasy', 'comedy', 'drama']",US,,tt2340044,5.5,19140
2108,tm352588,Tau,MOVIE,2018,R,97,"['thriller', 'scifi']",US,,tt4357394,5.8,30611
2109,tm219258,Brain on Fire,MOVIE,2017,PG-13,95,"['drama', 'european']",US,,tt3704700,6.6,21164
2110,ts57082,White Gold,SHOW,2017,TV-MA,29,"['comedy', 'european']",US,2,tt6010920,7.4,10981
2111,ts53101,Voice,SHOW,2017,TV-14,63,"['crime', 'thriller', 'action']",US,4,tt6212854,7.5,1949
2112,ts81885,The Good Cop,SHOW,2018,TV-PG,49,"['comedy', 'drama', 'crime', 'documentation']",US,1,tt7183074,6.9,5620
2113,tm411415,If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,MOVIE,2018,,94,"['documentation', 'music']",GB,,tt6216786,7.9,1285
2114,tm406881,Bathtubs Over Broadway,MOVIE,2018,PG-13,87,"['comedy', 'music', 'documentation']",GB,,tt6029778,7.6,1065
2115,ts77783,Record of Grancrest War,SHOW,2018,TV-14,24,"['scifi', 'action', 'fantasy', 'war', 'animation']",US,1,tt7897050,7.1,893
2116,ts79020,Hitler's Circle of Evil,SHOW,2018,TV-14,52,"['documentation', 'war', 'history']",GB,1,tt6600720,8,4241
2117,tm307910,What the Health,MOVIE,2017,,97,['documentation'],US,,tt5541848,7.4,28911
2118,ts77799,Rotten,SHOW,2018,TV-MA,56,['documentation'],US,2,tt7763662,7.2,3675
2119,tm368241,Duck Butter,MOVIE,2018,,94,"['drama', 'comedy', 'romance']",US,,tt6958014,5.3,3909
2120,ts75749,Because This Is My First Life,SHOW,2017,TV-14,56,"['comedy', 'drama', 'romance']",US,1,tt7278588,8.2,4168
2121,tm321596,The Long Dumb Road,MOVIE,2018,R,90,['comedy'],US,,tt4712076,6.1,3172
2122,ts86945,Abby Hatcher,SHOW,2018,TV-Y,20,"['fantasy', 'animation', 'comedy', 'family']",US,3,tt9433014,6.1,163
2123,ts84056,Unauthorized Living,SHOW,2018,TV-MA,76,['drama'],US,2,tt6970700,7.4,4555
2124,ts89069,LEGO Friends: Girls on a Mission,SHOW,2018,TV-Y,11,['animation'],GB,4,tt9327146,7.7,106
2125,ts76417,Tabula Rasa,SHOW,2017,TV-MA,52,"['drama', 'horror', 'thriller', 'european']",GB,1,tt5197860,8,10161
2126,ts86814,Murder Mountain,SHOW,2018,TV-MA,49,"['crime', 'documentation']",US,1,tt9078908,6.8,3045
2127,ts85968,Nicky Jam: El Ganador,SHOW,2018,,44,"['drama', 'music']",GB,1,tt7949200,7.7,1129
2128,ts85837,SKY Castle,SHOW,2018,TV-MA,68,['drama'],US,1,tt9151274,8.6,2835
2129,ts76313,Sisters,SHOW,2017,TV-14,36,"['drama', 'comedy']",US,1,tt8453436,7.5,1729
2130,ts75355,Suburra: Blood on Rome,SHOW,2017,TV-MA,48,"['crime', 'action', 'european']",US,3,tt7197684,7.9,14346
2131,tm308090,Bill Nye: Science Guy,MOVIE,2017,,95,['documentation'],US,,tt4853154,6.5,1208
2132,tm271959,Mr. Roosevelt,MOVIE,2017,,90,['comedy'],US,,tt6212496,6.2,3320
2133,tm411507,John Mulaney: Kid Gorgeous at Radio City,MOVIE,2018,R,65,['comedy'],US,,tt8271714,7.9,7696
2134,tm245937,Win It All,MOVIE,2017,,88,['comedy'],US,,tt3155328,6.2,9108
2135,ts83745,Norm Macdonald Has a Show,SHOW,2018,,35,['comedy'],GB,1,tt8139862,8.6,3473
2136,tm423373,Andhadhun,MOVIE,2018,R,139,"['thriller', 'music', 'drama', 'comedy', 'crime']",GB,,tt8303792,8.2,88359
2137,ts76486,Just Between Lovers,SHOW,2017,TV-14,73,"['drama', 'romance']",US,1,tt7521898,8.2,1872
2138,ts82372,The Epic Tales of Captain Underpants,SHOW,2018,TV-Y7,24,"['animation', 'comedy', 'family', 'action']",GB,4,tt7741830,6.7,879
2139,ts79045,Ugly Delicious,SHOW,2018,TV-MA,51,['documentation'],US,2,tt7907916,7.8,3505
2140,ts81757,The House of Flowers,SHOW,2018,TV-MA,31,"['drama', 'comedy']",US,3,tt8387348,7.6,7722
2141,tm409766,In Darkness,MOVIE,2018,,110,['thriller'],US,,tt5164184,5.7,13098
2142,tm322243,Shimmer Lake,MOVIE,2017,,83,"['thriller', 'crime', 'drama']",US,,tt1386691,6.3,14098
2143,ts55491,Somewhere Between,SHOW,2017,TV-14,42,"['crime', 'drama', 'scifi', 'thriller']",US,1,tt6467294,6.2,5746
2144,ts77600,Hot Date,SHOW,2017,TV-MA,19,['comedy'],US,2,tt7603386,7.1,616
2145,tm406111,The Debt Collector,MOVIE,2018,,96,"['action', 'comedy']",US,,tt7448180,5.8,7344
2146,tm300054,Orbiter 9,MOVIE,2017,,95,"['scifi', 'drama', 'romance', 'european']",GB,,tt3469798,5.9,7586
2147,tm357479,Day of the Dead: Bloodline,MOVIE,2017,R,90,"['horror', 'drama', 'scifi', 'thriller', 'action', 'european']",GB,,tt3053228,3.4,11841
2148,tm232965,Lovesong,MOVIE,2017,,85,"['romance', 'drama']",US,,tt4305148,6.3,4908
2149,ts80411,Lawless Lawyer,SHOW,2018,TV-14,64,"['action', 'crime', 'drama', 'thriller']",GB,1,tt8160178,7.7,1572
2150,tm431347,Reversing Roe,MOVIE,2018,,99,['documentation'],US,,tt8948614,7.5,1281
2151,tm285356,First They Killed My Father,MOVIE,2017,R,136,"['drama', 'history', 'war']",US,,tt4882376,7.2,17871
2152,tm368040,The Titan,MOVIE,2018,R,97,"['thriller', 'fantasy', 'scifi', 'drama', 'romance']",US,,tt6973848,4.8,30698
2153,ts78217,Welcome to the Family,SHOW,2018,TV-MA,48,['comedy'],US,2,tt7490342,6.6,442
2154,ts78299,Llama Llama,SHOW,2018,TV-Y,15,"['animation', 'family']",US,2,tt4781350,6.5,270
2155,ts75002,Borderliner,SHOW,2017,TV-MA,49,"['drama', 'thriller', 'crime', 'history', 'war', 'documentation']",US,1,tt0332902,6.8,3999
2156,tm285340,Girlfriend's Day,MOVIE,2017,,70,"['drama', 'comedy']",US,,tt2962984,5.2,4197
2157,tm1883,Animal Crackers,MOVIE,2017,PG,105,"['comedy', 'animation', 'family', 'fantasy']",GB,,tt4155534,5.8,3352
2158,ts76753,A Korean Odyssey,SHOW,2017,TV-MA,75,"['comedy', 'romance', 'fantasy', 'horror']",GB,1,tt7099334,8,4535
2159,tm324870,Dude,MOVIE,2018,,90,"['comedy', 'drama']",US,,tt6151516,5.2,6873
2160,tm284015,My Happy Family,MOVIE,2017,,119,['drama'],GB,,tt5791536,7.4,3826
2161,tm326624,Unrest,MOVIE,2017,,97,"['documentation', 'drama', 'history', 'romance', 'european']",US,,tt6510268,7.6,2904
2162,tm300184,iBoy,MOVIE,2017,,90,"['scifi', 'action', 'crime', 'thriller']",US,,tt6105716,6,22594
2163,tm411958,Ibiza,MOVIE,2018,,94,"['comedy', 'romance']",US,,tt3685236,5.2,17194
2164,tm270999,The Resurrection of Gavin Stone,MOVIE,2017,PG,91,"['drama', 'family', 'romance', 'comedy']",US,,tt4902904,6.2,2233
2165,ts77755,Power Rangers Ninja Steel,SHOW,2017,TV-Y7,24,"['action', 'scifi', 'thriller', 'drama']",US,2,tt5335606,6.1,862
2166,tm307612,Strong Island,MOVIE,2017,,107,"['documentation', 'crime']",US,,tt5873150,6.4,3849
2167,tm320255,Bad Genius,MOVIE,2017,PG-13,130,"['thriller', 'comedy', 'crime', 'drama']",US,,tt6788942,7.6,20430
2168,ts56201,Cloudy with a Chance of Meatballs,SHOW,2017,TV-Y7,11,"['action', 'fantasy', 'scifi', 'animation', 'comedy', 'family']",US,2,tt4123482,3.4,750
2169,ts88234,Man Like Mobeen,SHOW,2017,TV-MA,22,['comedy'],GB,3,tt7639280,8,2664
2170,tm425138,Godzilla: The Planet Eater,MOVIE,2018,PG,90,"['animation', 'action', 'scifi', 'horror']",GB,,tt8478602,5,4158
2171,tm241990,Blame!,MOVIE,2017,PG-13,106,"['scifi', 'thriller', 'animation', 'action', 'drama']",US,,tt6574146,6.6,7968
2172,ts53960,Granblue Fantasy: The Animation,SHOW,2017,TV-14,23,"['scifi', 'animation', 'fantasy']",GB,2,tt6138612,6.4,391
2173,tm353742,Bullet Head,MOVIE,2017,R,93,"['thriller', 'crime', 'drama', 'european']",US,,tt6204340,5.4,9954
2174,ts81414,Meteor Garden,SHOW,2018,TV-14,45,"['comedy', 'family', 'drama', 'romance']",US,1,tt8690890,7.9,3921
2175,ts77014,Wolf,SHOW,2018,TV-MA,80,"['war', 'drama', 'action', 'thriller']",US,1,tt7146600,8.1,7426
2176,ts56993,Fallet,SHOW,2017,TV-MA,28,"['drama', 'comedy', 'crime', 'european']",US,1,tt6433844,6.8,1873
2177,tm429163,The Photographer of Mauthausen,MOVIE,2018,R,111,"['thriller', 'drama', 'war', 'history', 'european']",US,,tt6704776,6.7,10466
2178,ts81542,The Hollow,SHOW,2018,TV-Y7,24,"['comedy', 'scifi', 'animation', 'drama', 'family']",US,2,tt6193336,7.1,4198
2179,ts83232,The Mire,SHOW,2018,TV-MA,51,"['crime', 'drama', 'thriller']",US,2,tt8855592,7,4312
2180,tm311789,The Most Hated Woman in America,MOVIE,2017,,91,"['drama', 'history']",GB,,tt4842646,6.1,6540
2181,ts82268,GHOUL,SHOW,2018,TV-MA,46,"['scifi', 'drama', 'fantasy', 'horror']",GB,2,tt5909930,8,6
2182,ts87043,Transformers: Rescue Bots Academy,SHOW,2018,TV-Y,12,"['scifi', 'animation', 'action', 'comedy', 'family']",US,2,tt9557874,6,100
2183,tm359103,River's Edge,MOVIE,2018,,118,"['drama', 'crime']",GB,,tt7476946,6.2,942
2184,ts86164,Hero Mask,SHOW,2018,TV-14,24,"['scifi', 'animation', 'action', 'crime']",US,2,tt9316078,6.1,657
2185,ts9075,The Fix,SHOW,2018,TV-MA,29,['comedy'],US,1,tt5960546,7,1895
2186,tm315584,Godzilla: Planet of the Monsters,MOVIE,2017,PG-13,89,"['scifi', 'animation', 'action']",US,,tt5979874,6,8451
2187,ts83790,The Beauty Inside,SHOW,2018,TV-14,68,"['drama', 'fantasy', 'romance']",US,1,tt8801708,7.6,1889
2188,ts57811,Fate/Apocrypha,SHOW,2017,TV-14,24,"['action', 'scifi', 'animation', 'drama', 'fantasy']",US,1,tt6424454,6.6,2259
2189,tm407827,Girl,MOVIE,2018,R,105,"['drama', 'european']",US,,tt8254556,7.1,14046
2190,tm348003,Acts of Vengeance,MOVIE,2017,R,87,"['thriller', 'action', 'drama', 'crime', 'european']",US,,tt6288694,5.7,11971
2191,ts85686,The Casketeers,SHOW,2018,TV-14,22,"['reality', 'documentation']",GB,5,tt8365054,7.5,450
2192,ts83360,The Guest,SHOW,2018,TV-MA,66,"['crime', 'thriller', 'drama', 'horror', 'comedy']",GB,1,tt8801670,8.1,1537
2193,tm266652,Bleach,MOVIE,2018,PG-13,108,"['fantasy', 'action']",US,,tt5986074,6.4,11406
2194,ts95569,Rainbow Rangers,SHOW,2018,TV-Y,22,"['family', 'fantasy', 'animation']",GB,2,tt7967882,5.8,187
2195,tm285295,Our Souls at Night,MOVIE,2017,,101,"['drama', 'romance']",US,,tt5034266,6.9,13360
2196,tm317110,Psychokinesis,MOVIE,2018,,101,"['fantasy', 'action', 'comedy']",US,,tt4838572,5.9,5519
2197,tm324124,"Oh, Hello on Broadway",MOVIE,2017,,102,['comedy'],US,,tt6987652,7.7,3106
2198,ts78590,The Mechanism,SHOW,2018,TV-MA,47,"['drama', 'thriller', 'crime']",US,2,tt6873658,8,36077
2199,ts77520,Mob Psycho 100,SHOW,2018,,24,"['action', 'scifi', 'thriller']",US,1,tt7701694,5.2,509
2200,tm244519,Birth of the Dragon,MOVIE,2017,PG-13,120,"['drama', 'action']",US,,tt2720826,5.6,8112
2201,tm260272,Little Evil,MOVIE,2017,,94,"['comedy', 'fantasy', 'horror']",US,,tt2937366,5.7,21009
2202,tm347530,Gaga: Five Foot Two,MOVIE,2017,,100,"['music', 'documentation']",GB,,tt7291268,7,12825
2203,ts85170,Memories of the Alhambra,SHOW,2018,TV-MA,68,"['action', 'scifi', 'thriller', 'drama', 'romance']",GB,1,tt8236556,7.8,5363
2204,ts90594,Barbie: Dreamhouse Adventures,SHOW,2018,TV-Y,22,"['comedy', 'family', 'animation']",US,5,tt7661472,6.7,525
2205,tm312577,Fullmetal Alchemist,MOVIE,2017,PG-13,135,"['fantasy', 'scifi', 'action']",GB,,tt5749000,5.2,19493
2206,ts83502,Ad Vitam,SHOW,2018,TV-MA,52,"['scifi', 'crime', 'drama']",US,1,tt8548830,6.4,1625
2207,tm344886,The Angel,MOVIE,2018,,114,"['thriller', 'action', 'drama']",US,,tt5968274,6.6,14013
2208,ts85034,Patriot Act with Hasan Minhaj,SHOW,2018,TV-MA,25,['comedy'],US,6,tt8080054,8.2,7222
2209,tm365122,Benji,MOVIE,2018,PG,87,"['crime', 'drama', 'family']",US,,tt1799516,6.3,4544
2210,ts83537,Signs,SHOW,2018,TV-MA,46,"['thriller', 'crime', 'european']",US,2,tt8917248,6.4,1608
2211,tm320670,White Fang,MOVIE,2018,PG,87,"['animation', 'drama', 'western', 'european']",US,,tt7016508,6.9,3634
2212,ts79157,B: The Beginning,SHOW,2018,TV-MA,25,"['scifi', 'action', 'drama', 'thriller', 'horror', 'animation', 'fantasy', 'crime']",US,2,tt7944664,7.1,4803
2213,ts81918,Sugar Rush,SHOW,2018,TV-PG,51,['reality'],GB,3,tt8680560,7,1508
2214,tm367250,The Resistance Banker,MOVIE,2018,R,124,"['drama', 'war', 'european']",GB,,tt4610378,6.9,9273
2215,ts56718,El Chapo,SHOW,2017,TV-MA,44,"['drama', 'action', 'history', 'crime']",US,3,tt6692188,7.8,17992
2216,ts80959,Sacred Games,SHOW,2018,TV-MA,50,"['action', 'thriller', 'crime', 'drama']",GB,2,tt10810630,8.6,85088
2217,ts53693,The Worst Witch,SHOW,2017,TV-Y7,27,"['scifi', 'fantasy', 'family', 'european']",US,4,tt5721172,7.2,2375
2218,ts75477,The Confession Tapes,SHOW,2017,TV-MA,43,"['documentation', 'crime']",US,2,tt7349602,7.5,5340
2219,ts131579,Thieves of the Wood,SHOW,2018,TV-MA,47,"['drama', 'history', 'action', 'thriller', 'comedy', 'documentation']",US,1,tt5766086,6.8,2533
